feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,class_pred,prob,score,class_score
0.2816146234459001,-0.3997055815582449,0.3768865167477754,1.6633934512541069,-0.1722561324167978,1.364639547460882,0.5341944134765831,2.396313794517019,-0.812886328987275,0.3484964046610933,-0.0489054866966489,1.1557136820696237,-1.339597867637106,0.0051865788208589,1.1820549878138074,-0.5350134225124532,-0.1254169768668967,-1.1192137512863642,-0.0570572590752456,-0.5413260419294601,-0.4487304159261279,0.2801379443898978,-0.5356707232605842,-0.4663594690293547,-0.4599180354795875,0.5466937758364737,-0.5350748771047955,0.8976397145377913,-0.2458754831909469,-0.5590815369966972,0.831077457758728,-1.0191333831333849,-0.568355474233056,0.5269127756002532,0.3873805258561731,-0.2765927727845028,0.944763481299936,-0.0629379102775059,-0.3017469160903733,0.6286968521818441,0.2746561545563518,0.5988484010645873,-0.8078914109870272,-0.4276327090072484,-0.0167416263706184,-1.5069228220570206,0.7250763874658674,0.8173833596447024,0.0265783796879253,-4.4804808016465305,-0.2653890910741602,0,0.1,999,Risco muito baixo
-1.0739732902625083,1.2560684953284444,1.4734270672069167,-1.501914383891026,0.2081233072779235,0.902073548140166,-0.5807662841607591,-0.5380225734995961,-1.0498444828427873,0.0679900826360204,-0.7128922181151568,0.6382207738572268,-0.4917196488556881,-2.131009119754551,-0.3352696205413946,-0.5923400821413163,2.4386196949593253,-0.4784618636575601,0.428359985089693,1.0856709318410205,-0.6615193902851905,-1.6968034676462784,-0.1742311683212157,-0.8646685904870871,0.994166336647396,0.2366292902860928,1.3571591609709353,-1.056384265994194,0.9908908145044194,-1.412472639104407,0.6016430239812252,-0.5233169341618973,1.206830283545903,2.0474800447238053,0.8130696288073211,1.3093469132670912,2.3995345416984475,-0.9212375953082964,-0.7262244247322276,0.6485996972865548,0.9340315171714584,0.2051319767338913,-1.9637817248237488,1.1120463640622695,-0.4362768476786742,1.0267655143341845,0.0309608008904577,-0.4944965747001364,0.5374102091047306,0.160830397180566,-0.3073699947444844,1,99.85,1,Risco muito alto
0.7309574118220137,-0.3780892087397067,0.1237485535656549,0.8252652013223856,0.8384911428983788,-0.691537475868718,1.308517818285563,-2.235827243828835,0.3683128723687295,-0.1762313006425326,-0.4009058086025874,0.6224230735020353,0.4271985574036268,0.5655325888346479,-0.2144939806546511,1.3245790049554784,2.723278821946105,0.1625617842465754,-0.3235655750818725,0.6169806890118479,0.432518456250008,-0.6931942874345758,0.0925155462174572,-2.730346637217603,0.2815118809947517,1.0111246170814527,-0.0937886188704516,0.8759752186575996,0.8947930776924398,1.0363101575659972,1.124182009268719,0.7854834869910662,-0.2950339663646074,0.9184022473462962,-0.7239517063310865,0.6141666925216807,-1.4214815591314949,-0.7676407700622591,-0.2044810847379876,-1.5031433502072686,0.295316901955055,-0.7432416689001095,0.5141636670826413,-0.706653420777945,-0.6575801118799849,-1.3293350458743567,-0.0666415341947175,-1.8473241527730428,-0.0125147699292974,0.064203808378526,-0.7088195449723422,1,93.48,65,Risco muito alto
0.9226100952741892,0.7015946379972997,0.6908770964468746,-0.3320240161846844,-0.3886569301314857,-1.4643505816746092,-0.6318228859564055,-0.1315749952413799,0.4027416769714864,1.5193964299438143,0.6380617114528134,0.5435089627761007,-0.102630580203773,0.7050070037201494,-0.5041434807287279,0.3464742106654161,-3.076348498637864,-2.328332077385111,-0.4294983766656546,-0.1164872375838215,0.2513318310642253,0.7968686633963293,0.6047548073609832,-0.4110436464139517,-0.7163120004949897,0.4767390152338651,0.1893471180814547,1.224027833003965,-0.972488192252182,-0.5355271456517942,-0.3120903397430591,1.058067345328043,1.146538181153675,0.9551900454462978,1.039844423168847,-1.2358118055404113,1.4364499602025782,-0.80863687900714,0.3110139933234695,-0.2314495219511832,2.313979045447125,1.8833874294244728,2.0612737228630365,-0.5790065749034504,1.5881363722589223,0.7425837641541081,0.5410215772022421,0.2809634522952259,0.9632436548576836,0.4030236437979033,0.4284353177128521,1,99.85,1,Risco muito alto
-1.9924002604720428,-0.9480024781669704,-2.070298389024455,-0.0726808243758035,0.5359549273303815,-2.9073120970426074,-0.6410324465552253,2.258475561908744,1.304342145517878,-0.6400303434177798,0.012811127062915,-1.0781671999960774,-0.6583553989957268,-0.299157134888587,-0.5937778039684113,-0.1864226199306625,-0.6811782395983765,0.2589006460086905,0.0758949537154671,0.6331599015359665,-1.396503356408696,-0.257774884969019,1.0791964323121097,0.390018313181784,-0.887979562206331,1.2242375163125612,1.1322683096541255,0.2562929364179468,-0.8453494524977784,-0.4062171620384995,0.2120988806920924,-0.0699300836767917,0.4562236533737069,3.08032115993393,-1.5260936429315963,0.1337054575536333,0.0434247333903937,0.5216412962332978,0.9846184985787346,-1.5976034390910787,1.4830564927643282,-0.3171066023159458,1.3457205794657503,0.0260330100894513,-0.0507807529671895,-0.7321319427840032,-0.1278555325047368,0.7483241970062207,-0.4544223065993685,4.549511760645967,0.2325119485643288,0,0.1,999,Risco muito baixo
-1.3382914300951134,-0.2292065170257813,-0.0190224371178588,-1.0350953622253167,-0.2593980296581412,-0.5178474776396895,0.5604336325913858,-2.1173002967105328,1.118321590626857,1.980515934833138,0.3469991436508752,0.7250953535069609,-0.6823303010298939,-2.52700254936175,0.6906945123342165,0.5120675903104943,2.925317271584423,1.9412612723478817,-1.950971976939728,-1.148083286034694,1.1175242442704272,-0.4908428749054264,-0.2913191568881111,-0.4693479889165625,-1.6847829290503795,0.9201484350924704,-0.8774115803325416,-0.1277909849702363,0.1246419903310965,0.0477662706285051,0.1315125154592374,0.0459200718248032,-0.3324785133523388,0.492412813485216,-1.2581974781741256,1.6395446574357042,0.7820351988469002,-0.2483139623499982,-2.5800582159782564,2.405369446196916,-0.3012395570680729,0.8095070990712856,-0.2674152770969686,0.0160553490619821,1.3094742186012405,1.5347128405448016,0.1755561298259573,0.5949355888542902,-1.3098606396989558,2.6832610536547814,-1.6124330186194955,0,24.27,757,Risco baixo
0.1033059497452503,-0.9641954475506757,-0.8333121155695857,-0.3377805515677831,-0.109528585542109,2.407415564200567,0.7866953328374492,-1.9760229033273269,-0.1051333610489205,-0.252418905193706,0.6739057298322471,-1.3373912587423793,-0.7209805504106105,-1.0438846677542335,0.2487826667590702,-2.049964308776248,1.090108841655015,-0.4381083427593238,0.4631740528774627,0.0460207956195952,-0.0928767181031901,1.427726030743807,-0.4525759927321536,1.95020710589948,0.2912583942065113,1.5341104327628152,-0.9696993381723288,0.4442730329824993,1.751738993327067,1.1587299184976176,-0.4861493223035588,0.7625610758631486,0.5080589821787977,0.4609109405008903,0.6978658318996064,-0.2134890033568754,-1.6806637612413606,-0.1936622185637905,-0.8082377790735451,-1.5746051842086413,-0.3120231603523749,-2.3825418946491084,-0.0067054059649948,0.2754246960443076,-0.5043368426660338,0.6959267902818367,-1.0641903324583446,0.4382906090501942,1.9534644311450011,1.7011668766619477,-1.6739646412887348,1,99.85,1,Risco muito alto
-0.3443723505847596,-0.3610803705802156,-1.2182443004566477,1.248653782910765,0.8475770625771148,0.4477748615184843,0.4655277666049221,1.1983653624272774,-1.209211325157209,-1.2797148521643134,-0.3616301519016628,-0.7745531703356981,-0.8904580227550156,1.1836756101994583,0.6474640778789057,-0.0206613974769796,0.41475079839436,0.2821069406082462,-0.0176497135876309,0.1610522133239862,-1.104205783779887,-1.0276426056571384,0.4381886973619884,0.0353623035100276,-0.366651535848708,0.3486436876857804,-0.1989573369694306,-2.7923275826874354,-1.911723622667772,0.0264401333308153,0.7539513395837207,0.1334199470983306,0.3453327571006306,0.6815918518048208,1.6587227851574513,0.4236020744225674,1.4463966051373052,0.5977562228032846,0.1707047912221417,-1.0358569642159707,0.4970027902478168,1.3098623980842448,0.8541488817769316,2.1076809660252938,0.2782287094094837,-1.034370123451175,1.2760751553587606,-0.3500176361712486,-0.595305677020688,-2.0655068990139007,0.4245959521511119,1,99.85,1,Risco muito alto
-0.0425066318962498,0.8030625045028998,-0.8691035291064155,0.5523609923107533,-2.0049383523136157,-0.5337146249563519,-1.711140411471232,-0.4871922710257057,-0.2906837589512527,0.0361102365400803,0.759300735973009,1.329681263342513,2.3142690450024124,-2.824053581842711,-0.0178180786633858,1.9856247317274127,-0.4767876834721761,1.054696704234898,0.0228787901957236,-0.4565317721787676,1.1832785238808383,-0.7777761588579054,0.6107875042216858,1.3082555574769643,-2.423619914311812,0.9057093482577356,0.7917979871318375,0.3469796954536503,0.2952865974484186,-1.2032901389759616,0.2100403172366721,-1.297767231710521,1.0610960090425328,-1.041613354900548,0.4817714349177254,0.5230371285977131,0.7623813315138954,-0.1563808296498894,-0.0841526614320779,-1.0287272665508154,-0.8460766299001221,1.5020157468833566,1.0837676625891868,0.3520698991485431,-0.0237745167926643,-0.94481780634452,-1.145986127374831,-0.8185997587833972,-0.559574395039093,-1.0973253470269788,-0.8287230608263187,0,0.87,991,Risco muito baixo
-0.8855196401678492,-1.7314766609939445,-0.311532072912226,1.6682089408382663,-1.30096236452722,0.4775770640313223,0.5572740863693381,1.3905319681099284,0.2418439991514741,-1.0835809336186877,0.3852847961835334,0.864995918912505,0.3027909652360395,-0.3955018247023706,0.5079216777887825,0.1518638605612439,-0.8354263309301014,-0.145794988448561,0.9501399792215884,0.4493867090563872,0.6231648412352996,0.2347325510725139,-0.4306950813673362,0.2824827956326958,-0.551312374133176,-0.3301995418607255,-1.2968604972672737,-0.0654180889857803,-1.3689772676823109,0.554824023202616,0.6228722273916717,-0.8152526846459882,-0.5424770673754247,-0.4731763522021502,-0.0516684994107086,-1.079958412404821,-0.0660128346630657,-0.2953878122274028,0.4120473773822838,-1.4778782152503531,1.212431749148479,0.0641297674857908,-0.3518666248245287,-2.362526441686001,-1.675497012740664,0.5541386610857099,-0.4423234743778457,0.5707792071886549,-0.0633293782679372,-0.1958309421114709,0.3006324143284883,0,19.12,808,Risco baixo
0.8609481465822528,0.4024087019036887,0.9696108480830172,1.129627387324074,-1.4886450885861089,-1.522043264536844,-1.0467345323203374,-0.0379983970490607,-0.1744917172287659,-0.7665864937840571,-1.2138780493670407,1.5140463077902442,0.9001632627198086,-1.2273218628755602,-0.4308142280113481,0.0885154901016983,0.6154393463687599,-0.5668762493130092,-1.9830870205802624,-0.7673426814109393,-1.2569997098705654,0.4143276165674162,0.7897239486018606,0.8453647937165548,-0.9237583398926444,-0.6302438690353188,-1.6231766330934416,-0.0031773393269893,-0.6228319898121667,-0.482967863039343,1.2850775825113323,0.2371679918914028,0.0599776837308052,-0.5358156350926404,-2.205159727175644,0.4874107680289136,0.6204689252429189,0.4686671212175146,0.2778448189827799,1.3282139037893463,0.385983433169738,0.5926832584616701,0.0181079765480277,0.3421195180848192,1.4686926929639177,-0.30028317681112,0.0840822184374006,0.44264829331632,0.0679634426610838,-1.663063018170246,0.7846780326591245,1,99.85,1,Risco muito alto
0.758519502619662,0.2082554075056374,-1.3285019417229254,0.4130144087067787,-2.349106002146198,-0.2748852581382948,0.2484183690997302,1.5075983729298783,-0.5476328965933204,0.3556684264239697,1.4391956325605886,-0.2501152964101931,-0.4946427405725622,0.7556821903824058,2.2367696457201904,0.5606445518508709,-0.5516808509963566,-2.2782121229286614,-2.004247311379915,0.5238003074012566,1.7685478853008232,0.520527116933588,0.978270820707526,0.3002375429006035,1.6012700780628837,1.722768247181859,0.7884571086668326,0.7481272478417481,-0.35131630666262,1.9105302571074465,0.1761779396431953,1.2215775669454656,-0.0449922691360386,0.6248541172677943,-2.032531266182521,-1.4417966557311526,-0.795210149215141,0.6704690599599282,-0.2876802459294642,2.381861085252552,0.2779985612837046,0.5924275909590452,0.2790861349387729,0.0536693150089111,-0.1039167487288853,-0.2086927135754023,1.96568261812001,-0.5671597290793444,-0.3801279865657831,1.087602440701937,-1.289294661157823,1,98.93,10,Risco muito alto
0.0409958315255892,-0.6129095227918874,0.0623027169427239,1.679490061611552,-0.6761978240764388,0.1167415510317582,-1.4440037527195304,-2.245041471482353,0.2772443433025711,0.5105551247136431,-0.4864026483423203,-1.1332372226578855,-0.1873426420547645,-0.72283369759888,-1.58814044120973,0.9022703938635296,-0.098740312036163,0.6670143409540903,0.2585702134029506,0.565867330210861,0.6561104816509976,0.9366422596083704,1.289307931408068,1.3857214502361457,-1.7411437139470014,0.2032857577005233,-0.5923669683341173,-0.0271314377680604,-0.4077314009702827,0.0050995887470798,0.1484211557816235,1.623730906218438,0.7374291562713796,-0.2018393761577229,0.1179770646620344,-0.6636370796738515,-0.6084860718452134,-0.1615179316641104,-0.506996253299161,-0.4724322544188923,0.7201348452654249,-0.607999589287615,0.5271586654195239,0.0592399484596118,0.7827959783113494,1.2104959812994016,-0.4329534269875983,1.1411623606270531,-0.0155752306194755,0.7781092098782291,-1.431392451941474,1,99.85,1,Risco muito alto
